id,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
14324,Adventure,Action,Comedy,Romance, , , 
14325,Drama, , , , , , 
299687,Adventure,Science Fiction, , , , , 
312221,Drama, , , , , , 
23168,Crime,Drama,Thriller, , , , 
76494,Romance,Comedy,Drama, , , , 
4944,Comedy,Drama, , , , , 
10488,Adventure,Comedy,Family,Fantasy, , , 
96721,Drama,Action, , , , , 
334,Drama, , , , , , 
23742,Action,Comedy,Crime, , , , 
259694,Comedy,Romance, , , , , 
62837,Drama,Family, , , , , 
8966,Adventure,Fantasy,Drama,Romance, , , 
8470,Drama,Thriller,Crime, , , , 
11001,Action,Comedy,Crime, , , , 
138832,Comedy,Crime, , , , , 
16911,Action,Fantasy,Science Fiction,Thriller, , , 
2163,Drama,Action,Thriller, , , , 
36670,Adventure,Action,Thriller, , , , 
23048,Science Fiction,Comedy,Adventure, , , , 
227735,Family,Drama, , , , , 
2155,Thriller, , , , , , 
8409,Action,Drama, , , , , 
222936,Drama,Comedy,Romance, , , , 
31908,History,Drama, , , , , 
10219,Drama,Romance, , , , , 
48171,Drama,Thriller,Horror, , , , 
782,Thriller,Science Fiction,Mystery,Romance, , , 
75531,Drama,Comedy, , , , , 
11802,Animation,Family, , , , , 
9776,Comedy, , , , , , 
18785,Comedy, , , , , , 
365222,Action,Drama,History, , , , 
817,Adventure,Comedy,Crime,Science Fiction, , , 
268,Fantasy,Action, , , , , 
45054,Drama, , , , , , 
943,Adventure,Action,Comedy,Thriller,Crime, , 
22881,Drama, , , , , , 
10054,Action,Comedy,Family,Adventure, , , 
51540,Comedy,Crime, , , , , 
44264,Drama,Adventure,Western, , , , 
350,Comedy,Drama,Romance, , , , 
152,Science Fiction,Adventure,Mystery, , , , 
109431,Comedy,Crime, , , , , 
1598,Crime,Thriller, , , , , 
8065,Drama,Crime, , , , , 
271718,Comedy, , , , , , 
11638,Comedy,Romance, , , , , 
409,Drama,Romance,War, , , , 
2118,Crime,Drama,Mystery,Thriller, , , 
11459,Adventure,Comedy,Family, , , , 
10806,Comedy,Romance, , , , , 
9348,Science Fiction,Horror,Action, , , , 
377,Horror, , , , , , 
8843,Horror,Science Fiction,Thriller, , , , 
9313,Action,Adventure,Drama, , , , 
39486,Drama, , , , , , 
1273,Adventure,Animation,Comedy,Family, , , 
13920,Drama, , , , , , 
50544,Romance,Comedy, , , , , 
325133,Comedy, , , , , , 
140823,Comedy,Drama,History, , , , 
1883,Drama,History, , , , , 
89492,Comedy, , , , , , 
22949,Comedy,Family, , , , , 
12437,Fantasy,Action,Adventure,Science Fiction,Thriller, , 
2959,Comedy, , , , , , 
9957,Comedy, , , , , , 
11648,Comedy,Romance, , , , , 
9366,Crime,Drama,Thriller, , , , 
1576,Horror,Action,Science Fiction, , , , 
609,Horror, , , , , , 
5516,Comedy,Crime,Thriller, , , , 
13051,Action, , , , , , 
49530,Action,Thriller,Science Fiction, , , , 
34806,Comedy,Romance, , , , , 
49022,Comedy,Drama,Romance, , , , 
11469,Adventure,Comedy,Fantasy, , , , 
23479,Comedy,Family, , , , , 
11667,Action,Adventure,Thriller, , , , 
423,Drama,War, , , , , 
2447,Drama,History, , , , , 
10066,Horror, , , , , , 
2288,Drama,Romance, , , , , 
88794,Drama,Crime,History, , , , 
13515,Horror,Mystery,Thriller, , , , 
11979,Drama,Fantasy,Horror, , , , 
169,Science Fiction,Action,Thriller, , , , 
8090,Drama, , , , , , 
11622,Comedy,Romance, , , , , 
3604,Science Fiction, , , , , , 
9541,Comedy,Romance, , , , , 
94348,Action,Thriller,Crime,Mystery, , , 
8197,Crime,Drama,Mystery,Thriller, , , 
336004,Crime,Action,Thriller, , , , 
35019,Comedy,Fantasy, , , , , 
10410,Crime,History, , , , , 
8836,Drama,Mystery,Science Fiction,Thriller, , , 
14442,Family,Fantasy,Comedy, , , , 
321741,Drama, , , , , , 
59965,Thriller,Action,Mystery, , , , 
14175,Animation,Family,Adventure, , , , 
11004,Comedy,Drama, , , , , 
11918,Action,Comedy,Science Fiction, , , , 
98357,Thriller,Crime,Drama, , , , 
10012,Horror,Comedy, , , , , 
49526,Crime,Action,Thriller, , , , 
268920,Action,Comedy,Crime, , , , 
9093,War,Adventure,Drama,Romance, , , 
119283,Action,Crime, , , , , 
11823,Comedy,Romance, , , , , 
35169,Comedy, , , , , , 
118957,Action,Horror,Thriller, , , , 
849,Fantasy,Action,Adventure, , , , 
4515,Action,Adventure,Drama,History, , , 
18886,Action,Adventure,Drama,Thriller, , , 
6575,Comedy,Music, , , , , 
6440,Drama,Romance, , , , , 
13496,Action,Western, , , , , 
18320,Drama,History,Romance, , , , 
22787,Action,Crime,Mystery,Thriller, , , 
8967,Drama,Fantasy, , , , , 
37498,Action,Adventure,Thriller, , , , 
144336,Action,Drama,Thriller,Crime, , , 
9616,Drama,Fantasy,Horror,Mystery,Romance,Thriller, 
13056,Action,Crime, , , , , 
14113,Family,Fantasy,Comedy, , , , 
285783,Adventure,Drama,Thriller, , , , 
49478,Fantasy,Family,Action, , , , 
9726,Comedy,Drama,Romance, , , , 
20763,Drama, , , , , , 
9702,Action,Crime,Drama,Thriller, , , 
9311,Action,Crime,Drama,Mystery,Thriller, , 
9280,Thriller,Crime,Romance, , , , 
26843,Action,History,War, , , , 
11876,War,Adventure,Drama,Romance, , , 
22267,Drama,War,Romance,Western, , , 
45958,Drama, , , , , , 
1969,Action,Comedy,Western,Crime, , , 
310706,Drama,Crime, , , , , 
198663,Action,Mystery,Science Fiction,Thriller, , , 
239573,Comedy, , , , , , 
10436,Drama,Romance, , , , , 
1381,Drama,Adventure,Science Fiction,Romance, , , 
2162,Action,Comedy,Thriller, , , , 
127493,Action,Crime,Drama,Thriller, , , 
12429,Animation,Family, , , , , 
228205,Drama,Romance, , , , , 
2900,Drama,Science Fiction,Thriller, , , , 
21311,Romance,Drama,Adventure, , , , 
77875,Comedy,Romance, , , , , 
192136,Drama,History, , , , , 
18254,Drama,History, , , , , 
881,Drama, , , , , , 
10877,Action,Crime,Thriller, , , , 
9600,Crime,Comedy, , , , , 
202575,Family,Fantasy,Animation,Adventure, , , 
71469,Horror,Action,Thriller,Science Fiction, , , 
85446,Music,Drama,Romance, , , , 
326,Action,Crime,Horror,Thriller, , , 
10685,Mystery,Thriller, , , , , 
7220,Action,Crime,Drama, , , , 
9763,Drama, , , , , , 
72387,Action,Crime,Thriller, , , , 
12596,Comedy,Drama, , , , , 
1892,Adventure,Action,Science Fiction, , , , 
13460,Action,Thriller,Science Fiction, , , , 
8055,Drama,Romance, , , , , 
50647,Comedy, , , , , , 
10719,Comedy,Family,Fantasy, , , , 
9294,Drama,Fantasy,Romance,Science Fiction, , , 
11888,Adventure,Comedy,Family, , , , 
9647,Fantasy,Comedy,Drama, , , , 
9353,Comedy,Family, , , , , 
55721,Comedy,Romance, , , , , 
109414,Action,Comedy, , , , , 
10307,Horror, , , , , , 
11978,Drama, , , , , , 
22907,Action,Crime,Drama,Thriller, , , 
87567,Comedy, , , , , , 
38322,Crime,Comedy,Action, , , , 
45612,Thriller,Science Fiction,Mystery, , , , 
7305,Action,Adventure,Drama,Thriller, , , 
3594,Thriller,Drama,Mystery, , , , 
157841,Adventure,Drama,Family, , , , 
11519,Action,Comedy, , , , , 
12920,Drama,Family, , , , , 
59,Drama,Thriller,Crime, , , , 
9335,Action,Thriller,Crime, , , , 
12106,Action,Western, , , , , 
11141,Action,Comedy,Romance,Thriller, , , 
8649,Drama, , , , , , 
31867,Action,Science Fiction,Thriller,Crime, , , 
10253,Fantasy,Drama,Horror,Action,Thriller,Science Fiction, 
3587,Fantasy,Comedy,Family, , , , 
124459,Comedy, , , , , , 
24662,Animation,Comedy,Family,Music, , , 
32274,Drama, , , , , , 
182,War,Crime,Drama,Mystery,Romance,Thriller, 
5494,Adventure, , , , , , 
28,Drama,War, , , , , 
38073,Comedy,Drama,Romance, , , , 
2054,Music,Drama,Family, , , , 
302156,Action, , , , , , 
606,Drama, , , , , , 
87502,Drama, , , , , , 
698,Action,Adventure,Thriller,Science Fiction, , , 
120467,Comedy,Drama, , , , , 
11313,Drama,Mystery, , , , , 
6488,Comedy,Horror, , , , , 
10559,Crime,Drama,Science Fiction,Thriller, , , 
296099,Comedy, , , , , , 
8012,Comedy,Thriller,Crime, , , , 
1574,Action,Comedy,Crime,Drama,Music, , 
9032,Comedy,Drama, , , , , 
2770,Comedy,Romance, , , , , 
862,Animation,Comedy,Family, , , , 
1637,Action,Adventure,Crime, , , , 
72570,Drama,Romance, , , , , 
27569,Drama, , , , , , 
10637,Drama, , , , , , 
1669,Action,Adventure,Thriller, , , , 
132363,Drama, , , , , , 
9472,Comedy, , , , , , 
2907,Horror,Comedy,Fantasy, , , , 
9273,Crime,Comedy,Adventure, , , , 
9880,Comedy,Family,Romance, , , , 
2925,Comedy, , , , , , 
807,Crime,Mystery,Thriller, , , , 
17654,Science Fiction, , , , , , 
11836,Animation,Comedy,Family, , , , 
322,Thriller,Crime,Drama,Mystery, , , 
70,Drama, , , , , , 
9535,Comedy,Crime, , , , , 
11036,Romance,Drama, , , , , 
6557,Comedy,Romance, , , , , 
18126,Comedy,Drama,Family,Music,Romance, , 
16340,Adventure,Animation,Comedy,Family, , , 
10333,Drama,Romance, , , , , 
4476,Adventure,Drama,Romance,War, , , 
22947,Drama,Romance, , , , , 
2755,Drama,Comedy, , , , , 
82654,Horror,Comedy,Romance, , , , 
59967,Action,Thriller,Science Fiction, , , , 
16300,Fantasy,Comedy,Science Fiction,Romance, , , 
9598,Fantasy,Drama,Comedy,Family, , , 
82696,Drama,Comedy,Romance, , , , 
9870,Comedy,Romance,Drama, , , , 
8292,Action,Crime, , , , , 
8780,Comedy, , , , , , 
9715,Drama,Romance, , , , , 
10521,Comedy, , , , , , 
10762,Action,Adventure,Comedy,Thriller, , , 
10096,Comedy,Fantasy,Romance, , , , 
59436,Fantasy,Comedy,Romance, , , , 
227783,Animation,Comedy,Family,Adventure, , , 
4133,Crime,Drama, , , , , 
10207,Romance,Drama, , , , , 
172,Science Fiction,Action,Adventure,Thriller, , , 
21972,Comedy,Drama,Family,Fantasy, , , 
36593,Comedy,Crime, , , , , 
707,Adventure,Action,Thriller, , , , 
533,Adventure,Animation,Comedy,Family, , , 
6023,Drama,Romance, , , , , 
6439,Comedy, , , , , , 
4347,Drama,Romance, , , , , 
37056,Comedy,Drama,Romance, , , , 
4105,Action,Thriller,Crime, , , , 
76489,Comedy, , , , , , 
3933,Romance,Fantasy,Animation,Music, , , 
9918,Drama, , , , , , 
273481,Action,Crime,Drama,Mystery,Thriller, , 
307081,Action,Drama, , , , , 
16871,Horror,Thriller, , , , , 
293863,Fantasy,Drama,Romance, , , , 
13156,Comedy,Drama,Family, , , , 
41233,Drama,Romance, , , , , 
9266,Adventure, , , , , , 
1262,Comedy,Drama,Fantasy,Romance, , , 
4513,Horror,Thriller, , , , , 
22970,Horror,Thriller, , , , , 
7278,Comedy, , , , , , 
9013,Adventure,Comedy,Crime, , , , 
865,Action,Science Fiction, , , , , 
10776,Horror,Comedy,Music, , , , 
50456,Action,Thriller,Adventure, , , , 
9823,Action,Fantasy,Science Fiction, , , , 
59861,Comedy,Romance,Drama, , , , 
133805,Drama,Horror, , , , , 
12763,Music, , , , , , 
9766,Action,Adventure,Crime,Drama, , , 
14034,Action,Comedy, , , , , 
12244,Action,Adventure,Animation,Science Fiction,Thriller, , 
109421,Thriller,Crime,Drama, , , , 
11137,Comedy,Romance, , , , , 
51162,Animation,Family, , , , , 
10152,Comedy, , , , , , 
9452,Comedy,Drama, , , , , 
239566,Drama,Music, , , , , 
53113,Drama,Romance, , , , , 
9271,Action,Crime,Science Fiction,Thriller, , , 
4474,Fantasy,Drama,Action,Comedy,Crime,Science Fiction, 
184346,Thriller,Crime,Horror, , , , 
48340,Action,Thriller, , , , , 
14846,Comedy,Romance,Drama, , , , 
72207,Comedy, , , , , , 
16232,Comedy,Drama, , , , , 
43539,Romance,Drama,Thriller,Crime, , , 
9920,Science Fiction,Action,Thriller, , , , 
8978,Thriller, , , , , , 
11702,Action,Drama,Crime,Thriller, , , 
18550,Action,Comedy,Thriller, , , , 
8869,Action,Comedy,Horror,Thriller, , , 
43347,Drama,Comedy,Romance, , , , 
3489,Crime,Mystery,Thriller, , , , 
9701,Drama, , , , , , 
2122,Comedy,Thriller,Crime, , , , 
37707,Horror,Thriller,Science Fiction, , , , 
10658,Comedy,Fantasy,Science Fiction, , , , 
13150,Thriller,Crime,Drama, , , , 
9042,Action,Adventure,Horror,Thriller, , , 
17813,Comedy,Romance, , , , , 
11208,Drama,Mystery,Romance,Thriller, , , 
58151,Horror,Comedy, , , , , 
11400,Drama,History,Romance, , , , 
10350,Action,Science Fiction, , , , , 
28902,Drama,Thriller, , , , , 
14164,Action,Adventure,Fantasy,Science Fiction,Thriller, , 
76640,Action,Crime,Thriller, , , , 
11058,Drama,Horror,Science Fiction,Thriller, , , 
14844,Comedy,Romance, , , , , 
57089,Comedy,Animation,Family, , , , 
1947,Drama, , , , , , 
8054,Adventure,Fantasy,Mystery, , , , 
46829,Comedy,Drama, , , , , 
146238,Crime,Thriller,Drama, , , , 
9989,Action,Crime,Drama, , , , 
9665,War, , , , , , 
311,Drama,Crime, , , , , 
102362,Thriller,Action,Crime,Drama, , , 
11162,Drama,Romance, , , , , 
6016,Crime,Drama,Thriller, , , , 
17186,Action,Adventure,Drama,Romance, , , 
13967,Drama,Family,Romance, , , , 
2008,Fantasy,Drama,Action,Thriller,Romance, , 
9053,Adventure,Action,Thriller, , , , 
4512,Action,Drama,Western, , , , 
76349,Adventure,Drama,Action,History,War, , 
31203,Comedy, , , , , , 
265208,Thriller,Crime,Drama, , , , 
45610,Action,Thriller,Crime, , , , 
50135,Animation,Family,Comedy, , , , 
1874,History,Drama, , , , , 
271331,Drama, , , , , , 
215211,Romance,Drama, , , , , 
367961,Fantasy,Adventure,Animation, , , , 
10955,Crime,Thriller, , , , , 
223702,Adventure,Animation,Comedy,Fantasy, , , 
254470,Comedy,Music, , , , , 
69,Drama,Music,Romance, , , , 
4967,Comedy, , , , , , 
9449,Adventure,Fantasy,Action,Comedy,Family, , 
11499,Drama,History, , , , , 
4912,Comedy,Crime,Drama,Romance,Thriller, , 
12771,Comedy,Romance, , , , , 
323676,Comedy, , , , , , 
12506,Drama, , , , , , 
24071,Comedy,Drama,Romance, , , , 
11249,Drama,Horror,Comedy, , , , 
9667,Drama,Mystery,Thriller,Fantasy, , , 
812,Animation,Family,Comedy,Adventure,Fantasy,Romance, 
277216,Drama,Music, , , , , 
87,Adventure,Action, , , , , 
14444,Animation,Family, , , , , 
2043,Crime,Mystery,Thriller,Action, , , 
315664,Comedy,Drama, , , , , 
1428,Action, , , , , , 
562,Action,Thriller, , , , , 
15373,Comedy, , , , , , 
318846,Comedy,Drama, , , , , 
26320,Music,Comedy,Drama, , , , 
14292,Drama,History, , , , , 
924,Fantasy,Horror,Action, , , , 
2018,Comedy, , , , , , 
192577,Animation,Science Fiction, , , , , 
9428,Comedy,Drama, , , , , 
2832,Mystery,Thriller, , , , , 
137093,Comedy, , , , , , 
699,Adventure,Action,Thriller, , , , 
9778,Comedy,Romance, , , , , 
8831,Thriller,Science Fiction,Action,Crime, , , 
9398,Comedy, , , , , , 
112949,Romance, , , , , , 
10439,Comedy,Family,Fantasy, , , , 
3638,Comedy, , , , , , 
23483,Action,Crime, , , , , 
62206,Action,Adventure,Comedy, , , , 
10577,Thriller,Horror, , , , , 
218778,Family,Comedy, , , , , 
4348,Drama,Romance, , , , , 
78,Science Fiction,Drama,Thriller, , , , 
11780,Adventure, , , , , , 
192102,Action,Drama,Thriller,Crime, , , 
2001,Drama,Crime,Thriller, , , , 
10383,Horror,Thriller, , , , , 
11516,Documentary, , , , , , 
10025,Comedy,Drama,Family,Fantasy,Romance, , 
15198,Drama,Comedy, , , , , 
23172,Action,Comedy,Family, , , , 
17834,Adventure,Comedy,Family,Fantasy, , , 
10016,Action,Horror,Science Fiction, , , , 
10317,Comedy,Drama, , , , , 
58431,Romance,Horror,Comedy,Thriller, , , 
9746,Drama, , , , , , 
13092,Comedy,Romance,Drama, , , , 
59859,Action,Adventure,Crime, , , , 
13495,Action, , , , , , 
254473,Action,Crime,Drama, , , , 
700,Adventure,Action,Thriller, , , , 
4964,Comedy,Romance,Drama, , , , 
10024,Drama, , , , , , 
13490,Comedy,Drama, , , , , 
15927,Drama,Adventure,History, , , , 
1259,Drama,Romance, , , , , 
5125,Drama,Thriller, , , , , 
174,Science Fiction,Action,Adventure,Thriller, , , 
9583,Comedy,Drama,Romance, , , , 
9437,Drama,Mystery,Thriller,Crime, , , 
525,Music,Comedy,Action,Crime, , , 
10188,Adventure,Comedy,Drama,Family, , , 
63574,Comedy,Music, , , , , 
245,Drama,Comedy,Romance, , , , 
9825,Horror,Comedy,Action,Science Fiction,Thriller, , 
186,Drama,Thriller,Crime,Mystery, , , 
9549,Drama,History, , , , , 
61891,Drama,History,Thriller, , , , 
34584,Drama,Family,Fantasy,Adventure, , , 
2666,Mystery,Science Fiction, , , , , 
12783,Drama,History,Romance, , , , 
13155,Adventure,Family,Fantasy, , , , 
42807,Crime,Action,Drama, , , , 
28355,Horror,Mystery,Thriller, , , , 
8080,Crime,Thriller, , , , , 
5126,Drama, , , , , , 
56288,Family,Comedy,Action, , , , 
303858,Thriller, , , , , , 
1613,Thriller,Action,Comedy,Crime, , , 
31582,Comedy,Drama, , , , , 
16617,Mystery,Thriller,Crime, , , , 
8944,Comedy,Drama, , , , , 
41488,Drama,Thriller, , , , , 
37028,Comedy,Drama,Music, , , , 
14560,Action,Adventure,Comedy,Family, , , 
10330,Comedy, , , , , , 
6957,Comedy,Romance, , , , , 
1934,Romance,History, , , , , 
169917,Crime,Drama,Mystery,Thriller, , , 
951,Comedy, , , , , , 
10189,Action,Comedy, , , , , 
9454,Drama,Romance,Comedy, , , , 
2055,Western, , , , , , 
1551,Drama,Horror,Science Fiction,Thriller, , , 
5902,Drama,History,War, , , , 
11460,Horror,Thriller, , , , , 
9358,Horror,Mystery, , , , , 
134,Action,Adventure,Comedy, , , , 
22894,Horror, , , , , , 
134374,Thriller,Crime,Action, , , , 
1901,Comedy,Drama,Romance, , , , 
15028,Adventure,Family,Science Fiction,Thriller, , , 
11509,Action,Crime,Drama,Western, , , 
7445,Drama,Thriller,War, , , , 
17047,Comedy, , , , , , 
62838,Comedy,Romance, , , , , 
2057,Drama,Thriller,Mystery,Romance, , , 
70436,Crime,Thriller,Mystery, , , , 
16784,Comedy, , , , , , 
8011,Action,Fantasy,Science Fiction, , , , 
31640,Crime,Drama,Thriller, , , , 
9092,Fantasy,Horror, , , , , 
2779,Comedy,Crime,Mystery,Romance,Thriller, , 
316002,Romance,Comedy, , , , , 
36355,Adventure,Family, , , , , 
238615,Science Fiction,Mystery,Thriller, , , , 
1985,Drama,Mystery,Thriller, , , , 
615,Drama, , , , , , 
788,Comedy,Drama,Family, , , , 
380,Drama, , , , , , 
13223,Drama, , , , , , 
10523,Drama,History, , , , , 
8681,Action,Thriller, , , , , 
239571,Drama,Romance, , , , , 
619,Thriller,Action,Drama,Music,Romance, , 
424,Drama,History,War, , , , 
50014,Drama, , , , , , 
162903,Drama,Thriller, , , , , 
11024,Mystery,Fantasy,Adventure,Comedy, , , 
208763,Thriller,Adventure,Mystery,Fantasy, , , 
6466,Horror, , , , , , 
254024,Thriller,Drama, , , , , 
12589,Action,Adventure,Animation,Comedy,Family,Fantasy,Science Fiction
7191,Action,Thriller,Science Fiction, , , , 
1497,Science Fiction,Adventure,Action,Comedy,Family, , 
117,Crime,Drama,History,Thriller, , , 
6977,Crime,Drama,Thriller, , , , 
168530,Action,Comedy, , , , , 
634,Comedy,Romance,Drama, , , , 
392,Comedy,Drama,Romance, , , , 
10327,Comedy, , , , , , 
88042,Comedy, , , , , , 
41630,Comedy,Romance, , , , , 
11969,Action,Adventure,Drama,History,Western, , 
2085,Action,Crime,Thriller, , , , 
794,Horror,Thriller, , , , , 
9286,Horror,Mystery, , , , , 
77877,Drama,Romance, , , , , 
1265,Adventure,Drama,Family, , , , 
866,Drama, , , , , , 
175555,Comedy,Drama, , , , , 
75174,Action,Drama,Thriller, , , , 
11096,Horror,Mystery,Thriller, , , , 
8699,Comedy, , , , , , 
769,Drama,Crime, , , , , 
10923,Action, , , , , , 
11283,Fantasy,Comedy,Family, , , , 
111,Action,Crime,Drama,Thriller, , , 
11676,Action,Adventure,Comedy, , , , 
746,Drama,History, , , , , 
77866,Thriller,Action,Drama,Crime, , , 
9416,Action,Adventure,Comedy, , , , 
7345,Drama, , , , , , 
14317,Animation,Adventure,Family, , , , 
20694,Animation,Family, , , , , 
12277,Action,Comedy, , , , , 
9779,Drama,Comedy, , , , , 
2140,Action,Crime,Thriller, , , , 
12620,Romance,Comedy, , , , , 
14177,Comedy,Romance, , , , , 
198185,Drama, , , , , , 
227156,Drama,Science Fiction, , , , , 
10735,Comedy, , , , , , 
11351,Horror,Thriller, , , , , 
10030,Comedy,Drama,Romance, , , , 
10623,Action,Crime,Drama, , , , 
590,Drama, , , , , , 
9655,Comedy,Drama,Family,Romance, , , 
1268,Family,Comedy, , , , , 
11237,Adventure,Action,Horror,Science Fiction,Thriller, , 
190955,Thriller,Crime,Drama, , , , 
5123,Drama, , , , , , 
4518,Drama,History, , , , , 
11932,Horror,Comedy, , , , , 
11165,History,Action,Drama,Adventure,War, , 
6116,Adventure,Fantasy,Drama,Comedy,Music, , 
57431,Comedy, , , , , , 
21724,Action,Comedy,Music, , , , 
278,Drama,Crime, , , , , 
9290,Adventure,Comedy, , , , , 
11543,Comedy, , , , , , 
284536,Thriller,Crime,Drama, , , , 
152737,Comedy,Drama, , , , , 
13374,Drama,Comedy,Family, , , , 
8976,Comedy, , , , , , 
319888,Comedy,Drama,History, , , , 
9469,Drama, , , , , , 
1909,Romance,Drama,Comedy, , , , 
22971,Drama,Romance,War, , , , 
34813,Action,Adventure,Crime,Mystery,Thriller, , 
46261,Fantasy,Horror,Thriller, , , , 
10431,Action,Thriller,Crime, , , , 
8051,Comedy,Drama,Romance, , , , 
9352,Comedy, , , , , , 
10167,Crime,Action,Thriller, , , , 
18147,Comedy,Family, , , , , 
17170,Drama, , , , , , 
18975,Animation,Family,Fantasy, , , , 
15487,Drama,Family, , , , , 
22825,Thriller,Science Fiction, , , , , 
11152,Drama,Horror, , , , , 
1831,Comedy, , , , , , 
43931,Drama,Horror,Mystery,Thriller, , , 
10591,Comedy, , , , , , 
10861,Action,Adventure,Thriller, , , , 
12770,Action,Comedy,Drama, , , , 
276907,Crime,Thriller, , , , , 
10074,Action,Comedy, , , , , 
65055,Horror,Thriller, , , , , 
10397,Drama, , , , , , 
200505,Drama, , , , , , 
11954,Fantasy,Horror,Science Fiction,Thriller, , , 
60309,Crime,Drama,History, , , , 
9787,Drama, , , , , , 
293646,Drama,History, , , , , 
6978,Action,Adventure,Comedy,Fantasy, , , 
133698,Comedy,Romance, , , , , 
59440,Action,Drama, , , , , 
1770,Drama,Thriller, , , , , 
10655,War,Drama,History, , , , 
8988,Drama,War, , , , , 
15992,Drama,Mystery,Thriller, , , , 
17707,Drama,Thriller, , , , , 
77883,Horror,Thriller, , , , , 
40001,Comedy,Romance,Drama, , , , 
64639,Drama,Thriller, , , , , 
9903,Comedy,Drama, , , , , 
21338,Action,Crime,Thriller, , , , 
20766,Adventure,Drama, , , , , 
24264,Action,Adventure,Comedy,Fantasy,Science Fiction, , 
19803,Action,Comedy, , , , , 
20309,Comedy,Romance, , , , , 
9912,Drama, , , , , , 
9067,Action,Comedy,Fantasy,Science Fiction, , , 
27360,Comedy,Crime, , , , , 
8338,Drama,Mystery,Science Fiction,Thriller, , , 
168705,Action,Adventure,Fantasy,Horror, , , 
72113,Comedy,Drama, , , , , 
9729,Drama,Mystery,Thriller, , , , 
94352,Fantasy,Family, , , , , 
22256,Drama, , , , , , 
12404,Comedy,Drama,Romance, , , , 
152742,Drama,Romance,Crime,Mystery, , , 
11699,Drama,Crime, , , , , 
49953,Animation,Family, , , , , 
48034,Comedy,Drama, , , , , 
39845,Drama, , , , , , 
25353,Family,Adventure,Animation, , , , 
36696,Family,Animation, , , , , 
109091,Thriller,Crime,Drama, , , , 
38543,Romance,Adventure,Action,History, , , 
33157,History,Action,Drama, , , , 
290864,Crime,Action,Thriller, , , , 
242166,Action,Thriller, , , , , 
859,Drama,Romance, , , , , 
83770,Adventure,Drama, , , , , 
168,Science Fiction,Adventure, , , , , 
1246,Drama, , , , , , 
4233,Horror,Mystery, , , , , 
174751,Action,Drama,Western, , , , 
184098,Comedy,Romance, , , , , 
2069,Comedy,Crime, , , , , 
1788,Drama,Family,Music,Romance, , , 
11635,Comedy, , , , , , 
177,Comedy,Drama, , , , , 
3600,Horror,Mystery,Thriller, , , , 
2621,Romance,Comedy,Drama, , , , 
10358,Comedy, , , , , , 
10480,Comedy,Crime,Thriller, , , , 
10313,Comedy,War, , , , , 
18828,Adventure,Drama,Action,Comedy,Romance, , 
3558,Drama, , , , , , 
13476,Comedy,Romance, , , , , 
10208,Fantasy,Comedy,Science Fiction,Family, , , 
24961,Adventure,Family,Fantasy,Music, , , 
20697,Action,Comedy,Drama, , , , 
20761,Comedy,Drama, , , , , 
70868,Romance,Comedy, , , , , 
43593,Comedy,Horror, , , , , 
6478,Drama,Music, , , , , 
40688,Animation,Comedy,Family, , , , 
26672,Adventure,Fantasy,Animation,Science Fiction,Family, , 
45881,Romance,Drama, , , , , 
41283,Crime,Drama,Action,Thriller, , , 
4935,Fantasy,Animation,Adventure, , , , 
19908,Comedy,Horror, , , , , 
10663,Comedy, , , , , , 
1891,Adventure,Action,Science Fiction, , , , 
9737,Action,Comedy,Crime,Thriller, , , 
37137,Comedy,Crime, , , , , 
9532,Horror, , , , , , 
10316,Drama, , , , , , 
2787,Thriller,Science Fiction,Action, , , , 
12658,Comedy,Romance, , , , , 
152601,Romance,Science Fiction,Drama, , , , 
10866,Mystery,Thriller,Drama, , , , 
227707,Fantasy,Adventure,Family, , , , 
21349,Drama,Comedy,Romance, , , , 
19150,Action,Comedy, , , , , 
70435,Action,Thriller, , , , , 
580,Adventure,Thriller, , , , , 
9819,Drama, , , , , , 
13579,Drama,Family, , , , , 
20024,Drama, , , , , , 
2453,Action,Thriller, , , , , 
6973,History,Drama,Thriller,Crime,Mystery, , 
11156,Drama,History, , , , , 
354110,Western,Drama, , , , , 
22215,Drama,Comedy,Romance, , , , 
11632,Drama,Romance, , , , , 
30596,Drama,Action,History, , , , 
3021,Horror,Thriller, , , , , 
957,Comedy,Science Fiction, , , , , 
256917,War,Drama, , , , , 
251,Fantasy,Drama,Thriller,Mystery,Romance, , 
544,Romance,Comedy, , , , , 
11395,Fantasy,Drama,Comedy,Family, , , 
14635,Drama,Family, , , , , 
13680,Comedy,Family, , , , , 
688,Drama,Romance, , , , , 
11090,Action,Comedy, , , , , 
783,Drama,History, , , , , 
228194,Drama, , , , , , 
1642,Crime,Drama,Mystery,Thriller,Action, , 
10950,Drama, , , , , , 
235260,Drama, , , , , , 
277,Fantasy,Action,Thriller, , , , 
8999,Drama,Thriller, , , , , 
11323,Drama,Comedy,Crime, , , , 
10445,Drama,Romance, , , , , 
11453,Comedy, , , , , , 
146239,Comedy, , , , , , 
205588,Thriller, , , , , , 
10878,Comedy,Crime,Romance, , , , 
82650,Comedy,Family, , , , , 
10279,Thriller,Drama,Crime,Romance, , , 
2294,Comedy, , , , , , 
2176,Drama,Thriller, , , , , 
270487,Comedy,Drama,Mystery, , , , 
19366,Comedy,Music, , , , , 
204082,Action,Thriller, , , , , 
24100,Family,Horror, , , , , 
1599,Comedy,Romance, , , , , 
